HGVS	dbSNP	gnomAD frequency	ClinVar_significance	Review_status
NC_000007.14:g.143342131G>A		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000007.14:g.143342137_143342138del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143342142G>A		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143342143G>A		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143342424del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143342447del		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000007.14:g.143342451C>T		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000007.14:g.143342461T>C		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000007.14:g.143342484_143342485del		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000007.14:g.143342485T>A		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143342493del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143342500C>G		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000007.14:g.143342506G>A		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000007.14:g.143345520G>A		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143345520G>C		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143345528G>A		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000007.14:g.143345538G>T		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143345541T>C		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143345556del		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000007.14:g.143345568del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143345574C>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143345575del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143345585GT[1]		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143345591dup		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143345603GC[2]		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000007.14:g.143345604C>G		0.0	Pathogenic	no_assertion_criteria_provided
NC_000007.14:g.143345605G>A		0.0	Pathogenic	no_assertion_criteria_provided
NC_000007.14:g.143345613del		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000007.14:g.143345613C>T		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143345628A>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143345635del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143345637G>T		0.0	Likely_pathogenic	no_assertion_criteria_provided
NC_000007.14:g.143345648C>A		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000007.14:g.143345648C>G		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000007.14:g.143345652G>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143345673G>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143345683_143345695del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143345738dup		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000007.14:g.143345739del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143345761A>C		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143345762G>T		0.0	Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000007.14:g.143345763G>A		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000007.14:g.143345763G>C		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143345763G>T		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000007.14:g.143346146_143346153del		0.0	Likely_pathogenic	no_assertion_criteria_provided
NC_000007.14:g.143346170_143346183del		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000007.14:g.143346180CT[1]		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000007.14:g.143346229del		0.0	Pathogenic	criteria_provided,_single_submitter
