HGVS	dbSNP	gnomAD frequency	ClinVar_significance	Review_status
NC_000002.12:g.233760817G>A		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.233760860del		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233760896_233760919del		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.233760902del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233760909_233760912dup		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.233760912C>T		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.233760939dup		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233760966dup		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233760973dup		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233761003AG[3]		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.233761012del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233761042_233761043del		0.0	Pathogenic	no_assertion_criteria_provided
NC_000002.12:g.233761113G>C		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233761127C>A		0.0	Pathogenic	no_assertion_criteria_provided
NC_000002.12:g.233761134C>T		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233761152G>A		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233761152G>C		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.233761156G>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233767046_233767052del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233767046_233767059delinsA		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.233767086C>T		0.0	Likely_pathogenic	no_assertion_criteria_provided
NC_000002.12:g.233767092G>A		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.233767100del		0.0	Pathogenic	no_assertion_criteria_provided
NC_000002.12:g.233767146T>A		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233767160C>T		0.0	Pathogenic	no_assertion_criteria_provided
NC_000002.12:g.233767161A>G		0.0	Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.233767167_233767170del		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233767166G>A		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233767854del		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233767858C>T		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.233767859G>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233767873C>T		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.233767895del		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.233767912T>G		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233767921C>T		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233767922A>G		0.0	Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.233767937G>T		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.233768218A>G		0.0	Pathogenic	no_assertion_criteria_provided
NC_000002.12:g.233768259C>T		0.0	Pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.233768270del		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233768295_233768296delinsGT		0.0	Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.233768319G>C		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233768319G>T		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233768351_233768360del		0.0	Pathogenic	no_assertion_criteria_provided
NC_000002.12:g.233768355del		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.233768388del		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233768405G>T		0.0	Pathogenic	no_assertion_criteria_provided
NC_000002.12:g.233768440G>T		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.233772261G>A		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233772285TC[1]		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233772306G>T		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233772338T>C		0.0	Pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233772339G>A		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
NC_000002.12:g.233772342T>A		0.0	Likely_pathogenic	criteria_provided,_single_submitter
NC_000002.12:g.233772392del		0.0	Likely_pathogenic	no_assertion_criteria_provided
NC_000002.12:g.233772413T>G		0.0	Pathogenic/Likely_pathogenic	criteria_provided,_multiple_submitters,_no_conflicts
